Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.211-54.239.21.217-38286-443-6,54.239.21.217,443,10.42.0.211,38286,6,05/08/2017 02:16:07,2007336,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,26.403153233937914,1.4945181075813914,1003668.0,848918.460367072,1603944.0,403392.0,2007336.0,2007336.0,0.0,2007336.0,2007336.0,0,0,0,0,0,1,0,0,0,40,20,0.996345405054261,0.4981727025271305,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,0,1,0,0,1,0,0,0,0.0,35.333333333333336,26.5,0.0,40,0,0,0,0,0,0,2,53,1,0,312,1643,0,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-50.16.230.218-55971-443-6,50.16.230.218,443,10.42.0.211,55971,6,05/08/2017 02:16:07,5015071,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,6.181368120212057,0.5981969148592313,2507535.5,3051811.3493111758,4665492.0,349579.0,5015071.0,5015071.0,0.0,5015071.0,5015071.0,0,0,0,0,0,1,0,0,0,64,32,0.39879794323948753,0.19939897161974376,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,64,0,0,0,0,0,0,2,31,1,0,70,1641,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-52.202.119.247-43142-443-6,52.202.119.247,443,10.42.0.211,43142,6,05/08/2017 02:16:07,5017446,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,6.178442179547124,0.5979137593110121,2508723.0,3286540.3950735186,4832658.0,184788.0,5017446.0,5017446.0,0.0,5017446.0,5017446.0,0,0,0,0,0,1,0,0,0,64,32,0.39860917287400804,0.19930458643700402,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,64,0,0,0,0,0,0,2,31,1,0,127,1595,0,32,0,0,0,0,0,0,0,0,BENIGN
174.129.23.106-10.42.0.211-443-55359-6,174.129.23.106,443,10.42.0.211,55359,6,05/08/2017 02:16:07,5003401,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,6.195785626616775,0.5995921574145266,2501700.5,3534604.0605154773,5001043.0,2358.0,5003401.0,5003401.0,0.0,5003401.0,5003401.0,0,0,0,0,0,1,0,0,0,64,32,0.39972810494301775,0.19986405247150887,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,64,0,0,0,0,0,0,2,31,1,0,128,1641,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.106-10.42.0.211-443-40626-6,10.42.0.211,40626,172.217.10.106,443,6,05/08/2017 02:16:18,37403,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.471646659358875,37403.0,0.0,37403.0,37403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.735823329679437,26.735823329679437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2089,349,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-31.13.80.5-45855-443-6,10.42.0.211,45855,31.13.80.5,443,6,05/08/2017 02:16:24,38154,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,812.4967238035331,78.62871520679352,19077.0,26717.322620352512,37969.0,185.0,0,0,0,0,0,185.0,185.0,0.0,185.0,185.0,0,0,0,0,32,64,26.20957173559784,52.41914347119568,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,1550,122,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.211-443-42998-6,10.42.0.211,42998,157.240.18.15,443,6,05/08/2017 02:16:24,505236,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.9585461051864868,505236.0,0.0,505236.0,505236.0,505236.0,505236.0,0.0,505236.0,505236.0,0,0,0,0,0,0,0,0,0,64,0,3.9585461051864868,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.106-10.42.0.211-443-50206-6,10.42.0.211,50206,172.217.10.106,443,6,05/08/2017 02:16:25,37171,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,833.9834817465228,53.8053859191305,37171.0,0.0,37171.0,37171.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,26.90269295956525,26.90269295956525,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1.0,31.0,31.0,0.0,32,0,0,0,0,0,0,1,31,1,0,1425,447,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.211-443-42998-6,10.42.0.211,42998,157.240.18.15,443,6,05/08/2017 02:16:26,2084802,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9593237151537652,2084802.0,0.0,2084802.0,2084802.0,2084802.0,2084802.0,0.0,2084802.0,2084802.0,0,0,0,0,0,0,0,0,0,64,0,0.9593237151537652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-87.240.165.91-52296-80-6,10.42.0.211,52296,87.240.165.91,80,6,05/08/2017 02:16:10,19680439,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20324749869654837,6560146.333333333,1.1240752566172887E7,1.9539626E7,4460.0,1.9680439E7,9840219.5,1.3717032219269754E7,1.9539626E7,140813.0,0,0,0,0,0,0,0,0,0,104,40,0.1524356240224113,0.05081187467413709,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,27960,0,32,0,0,0,0,0,0,0,0,BENIGN
